subframe_nums,imu_acc_noise_std,imu_gyr_noise_std,pts_used,opt_iter_count,rematch_num
22,0.646730,0.110337,10563,2,3
16,0.584939,0.079442,10373,5,4
17,0.593705,0.083825,10475,5,4
16,0.592609,0.083277,10870,4,4
17,0.593517,0.083731,10887,4,4
30,0.724687,0.149316,12036,4,4
37,0.799123,0.186534,13262,2,3
35,0.778248,0.176097,13416,4,4
15,0.577693,0.075819,11300,4,4
16,0.586311,0.080128,11502,4,4
9,0.522237,0.048091,11327,7,5
17,0.600878,0.087412,11181,4,4
13,0.554739,0.064342,10680,4,4
10,0.531093,0.052519,10669,4,4
11,0.537217,0.055581,10821,4,4
36,0.794301,0.184123,12915,7,5
24,0.667807,0.120876,10939,4,4
12,0.549957,0.061951,10467,4,4
13,0.553122,0.063534,10740,2,3
14,0.570330,0.072138,10890,4,4
23,0.661091,0.117518,10825,4,4
20,0.633072,0.103509,10388,4,4
14,0.566146,0.070046,9783,4,4
11,0.540977,0.057461,9626,4,4
29,0.720243,0.147094,10493,6,5
28,0.712444,0.143194,11242,4,4
31,0.735379,0.154662,12282,4,4
14,0.568441,0.071193,9324,6,5
10,0.526894,0.050420,9337,7,5
19,0.617979,0.095962,9950,6,5
39,0.819030,0.196488,13296,2,3
40,0.830932,0.202439,12736,4,4
13,0.554989,0.064467,9990,2,3
11,0.538927,0.056436,10049,4,4
25,0.678708,0.126326,11252,4,4
31,0.734783,0.154364,11024,4,4
33,0.761565,0.167755,12778,4,4
16,0.583627,0.078786,9546,4,4
8,0.512134,0.043040,9110,2,3
15,0.573966,0.073956,10155,6,5
22,0.650179,0.112062,10606,4,4
34,0.772678,0.173312,13045,2,3
10,0.530448,0.052196,10766,2,3
8,0.512039,0.042992,10705,2,3
19,0.614809,0.094377,11358,4,4
26,0.686310,0.130128,11505,4,4
25,0.677735,0.125840,11056,2,3
11,0.535506,0.054726,10573,6,5
8,0.504989,0.039467,10284,4,4
17,0.599745,0.086845,10490,2,3
23,0.663500,0.118723,10743,2,3
34,0.769312,0.171628,12049,4,4
9,0.521399,0.047672,10036,6,5
7,0.498849,0.036397,9714,6,5
16,0.584318,0.079132,10604,4,4
19,0.622099,0.098022,10802,7,5
18,0.609487,0.091716,10386,4,4
15,0.574870,0.074407,10127,4,4
10,0.527237,0.050591,9873,4,4
12,0.547285,0.060615,10152,6,5
14,0.572131,0.073038,10596,6,5
17,0.596579,0.085262,10673,4,4
10,0.532373,0.053159,10069,8,6
11,0.539406,0.056676,10133,4,4
26,0.684634,0.129290,10543,6,5
22,0.644407,0.109176,10800,2,3
15,0.575913,0.074929,10300,6,5
8,0.511364,0.042655,9837,6,5
10,0.532144,0.053045,9899,2,3
16,0.588093,0.081019,10527,8,6
34,0.769261,0.171603,13145,6,5
30,0.729502,0.151724,11516,4,4
12,0.551574,0.062760,10461,6,5
13,0.556097,0.065021,10582,4,4
32,0.746804,0.160375,12454,4,4
48,1.099950,0.336948,14704,6,5
29,0.719783,0.146864,11662,4,4
11,0.535832,0.054889,10025,2,3
9,0.520249,0.047097,10226,4,4
16,0.588540,0.081243,10822,4,4
18,0.605172,0.089558,11083,4,4
9,0.513203,0.043574,10703,4,4
8,0.509040,0.041493,10110,6,5
22,0.645267,0.109606,10547,10,6
14,0.569098,0.071521,10611,4,4
20,0.633332,0.103639,10305,4,4
11,0.538720,0.056333,10239,4,4
14,0.571052,0.072499,10351,4,4
8,0.503272,0.038609,10529,8,6
22,0.644723,0.109334,11360,4,4
23,0.655293,0.114619,11227,6,5
15,0.577807,0.075876,10752,4,4
12,0.550015,0.061980,10392,2,3
26,0.688308,0.131127,10645,10,6
25,0.677899,0.125922,10991,8,6
14,0.567547,0.070746,10397,6,5
15,0.582059,0.078002,10277,4,4
11,0.536465,0.055205,10082,6,5
17,0.596099,0.085022,10625,4,4
30,0.732543,0.153244,13262,6,5
28,0.711394,0.142670,12320,4,4
10,0.531213,0.052579,9879,2,3
8,0.509648,0.041796,9752,4,4
23,0.654709,0.114327,10198,6,5
40,0.834465,0.204205,11384,6,5
29,0.722795,0.148370,11120,4,4
9,0.518713,0.046329,10274,4,4
10,0.532389,0.053167,10362,6,5
17,0.602842,0.088394,10757,6,5
17,0.595514,0.084730,10930,4,4
10,0.532144,0.053045,10263,4,4
10,0.529353,0.051649,9973,4,4
16,0.583946,0.078946,10531,4,4
15,0.576971,0.075458,10936,4,4
27,0.698237,0.136091,12120,4,4
11,0.537434,0.055690,10078,6,5
6,0.490086,0.032016,9798,6,4
13,0.562272,0.068108,10629,4,4
21,0.636698,0.105321,11163,2,3
13,0.561078,0.067512,10980,6,4
17,0.596565,0.085255,10887,4,4
11,0.539209,0.056577,10816,4,4
24,0.671607,0.122776,10933,2,3
23,0.657545,0.115745,10806,4,4
13,0.558161,0.066053,10131,6,4
8,0.507811,0.040878,9840,4,4
12,0.547781,0.060863,10135,6,5
16,0.588020,0.080983,10412,4,4
18,0.604456,0.089200,10394,4,4
14,0.566083,0.070014,9985,4,4
6,0.485411,0.029678,9424,4,4
10,0.532423,0.053184,10022,6,5
25,0.677940,0.125943,10382,4,4
24,0.669801,0.121873,9715,2,3
14,0.572312,0.073129,8966,4,4
9,0.522101,0.048023,8446,4,4
7,0.501204,0.037575,8177,4,4
17,0.597525,0.085735,8813,2,3
27,0.698626,0.136286,11191,2,3
13,0.558903,0.066424,8450,4,4
8,0.508650,0.041298,8331,7,5
15,0.575127,0.074536,8739,4,4
18,0.612933,0.093439,8896,4,4
29,0.714644,0.144295,9676,4,4
7,0.502189,0.038067,7821,4,4
11,0.539067,0.056506,8384,7,5
12,0.546795,0.060370,8740,2,3
13,0.561407,0.067676,8894,6,5
14,0.564107,0.069026,8846,4,4
17,0.597922,0.085934,8697,7,5
11,0.539684,0.056815,8837,7,5
25,0.674340,0.124142,10441,4,4
24,0.668969,0.121457,10754,6,5
22,0.646818,0.110382,9412,4,4
15,0.574224,0.074085,9831,2,3
11,0.541598,0.057772,10060,6,5
23,0.653772,0.113859,10628,6,5
24,0.672116,0.123031,10225,4,4
14,0.569926,0.071936,10150,6,5
7,0.501241,0.037593,9627,4,4
16,0.583261,0.078603,10248,6,4
23,0.660635,0.117290,10565,4,4
36,0.786581,0.180263,12710,6,4
13,0.556202,0.065074,10466,6,5
9,0.518451,0.046198,10643,4,4
8,0.508463,0.041204,10741,4,4
16,0.584710,0.079328,10939,4,4
18,0.604225,0.089085,10872,2,3
18,0.606977,0.090461,10901,4,4
9,0.514985,0.044465,10731,4,4
17,0.597479,0.085712,11043,4,4
13,0.560388,0.067167,11147,4,4
18,0.607781,0.090863,11285,6,5
14,0.569649,0.071797,11106,4,4
9,0.519787,0.046866,11384,5,4
10,0.524762,0.049354,11583,4,4
11,0.536097,0.055021,11660,4,4
17,0.602574,0.088260,11651,4,4
8,0.510847,0.042396,11630,4,4
10,0.522516,0.048230,11453,4,4
20,0.628432,0.101189,11927,4,4
22,0.644088,0.109017,12008,5,4
17,0.602595,0.088270,11631,4,4
8,0.503504,0.038724,11116,4,4
7,0.498898,0.036422,11255,4,4
9,0.518539,0.046242,11706,4,4
18,0.605146,0.089546,11739,4,4
26,0.686425,0.130185,11421,4,4
21,0.641520,0.107733,11206,4,4
8,0.510325,0.042135,10878,4,4
12,0.551908,0.062927,11399,4,4
14,0.569238,0.071592,11584,4,4
21,0.642452,0.108199,11560,5,4
9,0.513717,0.043831,11059,4,4
15,0.577325,0.075635,11086,5,4
5,0.480280,0.027112,10432,4,4
13,0.555910,0.064928,11152,4,4
17,0.597140,0.085542,11393,5,4
14,0.567431,0.070688,11136,4,4
7,0.495542,0.034744,10179,4,4
17,0.596689,0.085317,10793,4,4
25,0.675028,0.124487,11029,4,4
23,0.660344,0.117145,10843,4,4
13,0.557437,0.065691,10876,5,4
12,0.548476,0.061211,10924,4,4
14,0.571389,0.072667,11151,4,4
21,0.643008,0.108477,11465,5,4
14,0.566725,0.070335,11219,2,3
17,0.600800,0.087373,10810,4,4
6,0.489474,0.031709,9896,4,4
19,0.617672,0.095809,10955,5,4
18,0.609322,0.091634,10750,5,4
29,0.718471,0.146208,11837,5,4
21,0.641239,0.107592,10105,5,4
8,0.509102,0.041524,9826,4,4
14,0.566577,0.070261,10558,5,4
19,0.614167,0.094056,10683,4,4
14,0.568916,0.071431,10687,4,4
14,0.572619,0.073282,10394,5,4
12,0.544510,0.059228,10423,4,4
20,0.625843,0.099894,10286,2,3
45,1.044553,0.309249,12829,5,4
31,0.735183,0.154564,10798,4,4
13,0.561326,0.067635,9852,4,4
12,0.551496,0.062721,9591,4,4
13,0.559031,0.066488,9527,5,4
12,0.546571,0.060258,9530,2,3
10,0.528103,0.051024,9412,4,4
11,0.537042,0.055494,9454,4,4
8,0.510569,0.042257,9379,4,4
14,0.567917,0.070931,9364,5,4
20,0.629339,0.101642,9740,5,4
18,0.603807,0.088876,9186,4,4
11,0.541830,0.057887,9396,4,4
8,0.509525,0.041735,9453,5,4
14,0.565015,0.069480,9645,4,4
12,0.544603,0.059274,9261,4,4
17,0.599615,0.086780,8965,4,4
14,0.571206,0.072576,8789,4,4
12,0.545733,0.059839,8788,4,4
10,0.531024,0.052484,8852,4,4
23,0.654675,0.114310,9225,5,4
30,0.733531,0.153738,11305,4,4
17,0.596742,0.085343,8915,5,4
9,0.513300,0.043623,8879,5,4
7,0.498061,0.036003,8477,5,4
14,0.570486,0.072216,8844,4,4
21,0.633938,0.103941,8719,4,4
10,0.529911,0.051928,8427,4,4
9,0.515286,0.044615,8158,5,4
15,0.578509,0.076227,8413,4,4
21,0.636667,0.105306,8653,4,4
31,0.736810,0.155378,9842,4,4
13,0.557773,0.065859,8488,4,3
6,0.490329,0.032137,8294,4,3
8,0.507455,0.040700,8774,4,4
16,0.584592,0.079269,9102,4,3
16,0.587725,0.080835,8885,4,3
8,0.511302,0.042624,8638,4,3
11,0.533884,0.053915,8622,4,4
12,0.545010,0.059477,8977,4,3
20,0.626209,0.100077,9361,4,4
37,0.800827,0.187386,10328,4,4
16,0.583088,0.078517,8906,4,4
8,0.508285,0.041115,8486,5,4
9,0.515392,0.044669,8540,4,4
17,0.596381,0.085163,8591,4,4
28,0.711482,0.142714,8671,4,4
14,0.569589,0.071767,8477,4,4
11,0.542255,0.058100,8607,4,4
11,0.536505,0.055225,8769,4,4
14,0.569653,0.071799,9150,4,4
18,0.603811,0.088878,8995,5,4
13,0.555064,0.064505,8757,4,4
10,0.530996,0.052471,8844,4,4
6,0.487620,0.030782,8460,4,4
16,0.590585,0.082265,8962,4,4
21,0.637885,0.105915,8589,4,4
10,0.526212,0.050079,8151,5,4
5,0.477845,0.025895,7735,5,4
13,0.561803,0.067874,8372,5,4
18,0.609657,0.091801,8519,5,4
23,0.656759,0.115352,8295,2,3
13,0.554843,0.064394,8233,5,4
10,0.532169,0.053057,8175,4,4
13,0.560466,0.067205,8642,5,4
13,0.559348,0.066646,9498,5,4
15,0.580386,0.077166,9525,4,4
17,0.599600,0.086773,9150,4,4
7,0.500499,0.037222,8767,4,4
11,0.541137,0.057541,9059,4,4
33,0.763976,0.168961,9908,4,4
39,0.825202,0.199573,10935,4,4
12,0.546930,0.060438,8783,4,4
8,0.506560,0.040253,8390,4,4
8,0.505155,0.039550,8517,4,4
8,0.508831,0.041388,8662,4,4
15,0.576466,0.075205,8695,4,4
12,0.545337,0.059641,8198,4,4
11,0.537846,0.055896,7975,5,4
12,0.551209,0.062577,8033,4,4
20,0.630278,0.102112,8159,2,3
28,0.713020,0.143483,8677,5,4
18,0.612143,0.093044,7557,4,4
9,0.513541,0.043743,7421,4,4
10,0.531248,0.052596,7826,2,3
24,0.672408,0.123177,7985,2,3
16,0.591137,0.082541,7593,4,4
13,0.553473,0.063709,7420,4,4
9,0.515556,0.044750,7177,4,4
13,0.559824,0.066884,7325,4,4
11,0.539284,0.056615,7328,4,4
9,0.517057,0.045501,6674,5,4
11,0.537215,0.055580,6255,5,4
13,0.553920,0.063933,6215,5,4
19,0.613360,0.093652,6538,4,4
13,0.560539,0.067242,6238,4,4
16,0.591901,0.082923,5922,2,3
17,0.597388,0.085666,5679,4,4
9,0.521372,0.047659,5619,4,4
28,0.704581,0.139263,7605,5,4
37,0.803500,0.188723,10613,4,4
21,0.640944,0.107445,6564,5,4
8,0.503558,0.038752,5342,5,4
5,0.480676,0.027311,5289,5,4
10,0.524335,0.049140,5703,4,4
20,0.625026,0.099486,5931,4,4
12,0.547444,0.060695,5486,4,4
10,0.525424,0.049685,5277,4,4
9,0.515094,0.044520,5168,4,4
15,0.578647,0.076296,5273,4,4
8,0.504041,0.038993,5144,4,4
16,0.590445,0.082195,5119,4,4
13,0.555958,0.064951,5039,4,4
11,0.542382,0.058164,4535,6,5
13,0.553665,0.063805,4547,4,4
14,0.568028,0.070987,4763,4,4
11,0.541394,0.057669,4550,6,5
18,0.608440,0.091192,4261,4,4
10,0.531030,0.052488,4341,4,4
12,0.549812,0.061878,4346,4,4
13,0.558604,0.066274,4272,4,4
15,0.578869,0.076407,4049,4,4
11,0.540944,0.057444,3755,4,4
11,0.536500,0.055223,3675,4,4
12,0.544874,0.059410,3878,4,4
32,0.747961,0.160953,12445,2,3
51,1.141819,0.357882,17109,2,3
40,0.835190,0.204567,16550,4,3
40,0.832609,0.203277,17151,4,3
30,0.730294,0.152120,15043,4,3
18,0.610860,0.092403,5786,4,4
52,1.164807,0.369376,17999,4,4
35,0.780160,0.177053,15214,4,4
31,0.738335,0.156140,13511,4,4
37,0.796616,0.185281,16303,4,3
23,0.653970,0.113957,9240,4,3
20,0.631934,0.102939,9924,4,3
17,0.593593,0.083769,3350,4,3
8,0.505518,0.039732,2983,4,3
11,0.538439,0.056192,3041,4,4
13,0.556875,0.065410,2906,4,4
29,0.717471,0.145708,15600,4,4
10,0.530862,0.052403,2970,4,4
11,0.536619,0.055282,2933,4,4
10,0.529632,0.051789,3071,4,4
17,0.603054,0.088500,7092,4,4
17,0.601647,0.087796,7226,5,4
15,0.581990,0.077968,7482,4,4
9,0.521171,0.047558,3044,2,3
4,0.467345,0.020645,2240,5,4
13,0.555592,0.064768,6590,4,4
17,0.596047,0.084996,9279,2,3
12,0.547068,0.060506,10166,5,4
14,0.563696,0.068820,7647,4,4
14,0.571333,0.072639,6173,4,4
8,0.507054,0.040499,2957,5,4
11,0.536982,0.055464,3219,4,4
14,0.563710,0.068827,6633,4,4
21,0.642350,0.108148,12056,4,4
10,0.529347,0.051646,3414,4,4
8,0.508045,0.040995,3502,4,4
13,0.553890,0.063918,7064,4,4
22,0.646060,0.110003,9842,4,4
12,0.546765,0.060355,3807,4,4
13,0.558706,0.066326,3453,4,4
7,0.495824,0.034884,3384,4,4
11,0.534478,0.054212,5604,4,4
10,0.522938,0.048442,3500,4,4
12,0.552693,0.063319,5537,4,4
15,0.579649,0.076797,5169,4,4
10,0.526975,0.050460,3617,4,4
8,0.505102,0.039523,3600,4,3
10,0.525507,0.049726,3719,4,4
11,0.535758,0.054852,3713,4,4
10,0.528739,0.051342,3834,4,4
11,0.533523,0.053734,3777,4,4
9,0.519932,0.046939,3730,4,4
6,0.488422,0.031184,3466,4,4
6,0.489546,0.031746,3536,4,4
9,0.514025,0.043985,3423,4,4
12,0.543863,0.058904,3478,4,4
17,0.600329,0.087137,6086,4,3
12,0.543014,0.058479,3397,4,4
7,0.498165,0.036055,3285,4,4
7,0.494153,0.034049,3266,4,4
8,0.504948,0.039446,3319,5,4
13,0.555587,0.064766,3231,4,4
8,0.505182,0.039563,3239,4,4
11,0.538119,0.056032,3159,4,4
5,0.473090,0.023518,2807,4,4
8,0.510907,0.042426,2920,4,4
8,0.505711,0.039828,2872,4,4
10,0.522745,0.048345,2764,4,4
15,0.579971,0.076958,6879,4,3
8,0.509151,0.041548,2501,4,4
12,0.543904,0.058925,2289,4,4
9,0.522315,0.048130,2211,2,3
8,0.508272,0.041108,2187,4,4
13,0.559205,0.066575,4002,4,4
9,0.519186,0.046566,2243,4,4
15,0.574591,0.074268,8739,4,4
13,0.561460,0.067702,6547,4,4
7,0.496874,0.035409,1529,4,4
7,0.498586,0.036266,1759,2,3
13,0.561978,0.067962,2099,4,4
14,0.568767,0.071356,2335,4,4
9,0.513690,0.043817,2404,5,4
7,0.498591,0.036268,2304,4,4
23,0.655647,0.114796,8987,5,4
15,0.578848,0.076397,2058,5,4
10,0.529042,0.051494,2037,4,4
6,0.491911,0.032928,2024,5,4
10,0.530681,0.052313,2350,4,4
14,0.569502,0.071723,2444,4,4
11,0.535291,0.054618,2365,4,4
19,0.614801,0.094373,8178,4,4
7,0.495760,0.034852,1967,4,4
11,0.536502,0.055224,2163,4,4
14,0.570152,0.072049,2346,4,3
16,0.586400,0.080173,3963,4,3
18,0.613087,0.093516,5162,4,3
18,0.612748,0.093347,5286,4,4
17,0.594369,0.084157,2916,4,4
10,0.524102,0.049024,2750,4,4
10,0.528792,0.051369,2773,4,3
10,0.527321,0.050633,2846,4,4
13,0.561075,0.067510,2945,4,4
21,0.639426,0.106686,9358,4,4
12,0.552009,0.062977,2821,4,4
8,0.509458,0.041702,2785,4,4
9,0.518298,0.046122,2803,4,4
15,0.573406,0.073676,5897,4,4
21,0.639570,0.106758,9254,4,4
23,0.657901,0.115923,11734,4,4
9,0.513296,0.043620,2737,4,4
7,0.495106,0.034526,2584,4,4
10,0.527472,0.050709,2451,4,4
18,0.609024,0.091485,11254,4,4
14,0.570881,0.072413,5809,4,3
12,0.549184,0.061564,6060,4,4
9,0.519783,0.046864,2282,4,4
11,0.541834,0.057889,2421,4,3
16,0.585740,0.079843,9794,4,4
15,0.577377,0.075661,8784,4,4
9,0.515810,0.044878,2483,2,3
11,0.535798,0.054872,6713,4,4
15,0.576022,0.074984,8721,4,4
12,0.546987,0.060466,10209,4,4
15,0.577972,0.075959,8611,4,4
8,0.504093,0.039019,2326,4,4
11,0.535221,0.054583,2517,4,4
14,0.564721,0.069333,5894,5,4
11,0.540031,0.056988,6807,4,4
16,0.584129,0.079037,9262,4,4
8,0.509707,0.041826,2409,5,4
4,0.470937,0.022441,1936,4,4
12,0.548117,0.061031,8629,2,3
8,0.504369,0.039157,2968,6,5
11,0.539682,0.056814,5126,2,3
7,0.500554,0.037250,2943,4,4
8,0.509439,0.041692,3018,4,4
6,0.489845,0.031895,2946,2,3
14,0.567543,0.070744,7954,4,4
20,0.629714,0.101830,10867,4,4
20,0.632766,0.103356,11590,6,5
17,0.594939,0.084442,8053,2,3
11,0.535862,0.054903,4671,4,4
14,0.563542,0.068744,7129,2,3
14,0.567974,0.070960,8394,4,4
9,0.521084,0.047515,2662,4,4
16,0.588930,0.081438,8182,4,4
10,0.525290,0.049617,4526,4,4
9,0.520542,0.047244,7358,4,4
15,0.578783,0.076364,8810,4,4
10,0.528364,0.051155,4772,4,4
12,0.544714,0.059329,4415,4,4
16,0.588833,0.081389,9987,4,4
7,0.493389,0.033667,2385,4,4
13,0.553804,0.063875,7407,4,4
25,0.674241,0.124093,10928,4,4
14,0.563183,0.068564,5260,4,4
17,0.600310,0.087128,7254,4,4
10,0.525487,0.049716,2222,4,4
9,0.520240,0.047093,2400,4,4
11,0.536346,0.055145,4621,5,4
16,0.590181,0.082063,5459,4,4
11,0.539083,0.056514,2641,5,4
11,0.538927,0.056436,4008,4,4
17,0.598851,0.086398,10135,5,4
11,0.534240,0.054093,2426,4,4
16,0.588530,0.081238,6238,5,4
10,0.523986,0.048966,2478,4,4
16,0.591042,0.082494,7519,5,4
7,0.494863,0.034404,2015,4,4
6,0.487148,0.030547,2040,5,4
10,0.527537,0.050741,2142,5,4
18,0.603742,0.088843,7319,4,4
11,0.537661,0.055803,2331,4,4
12,0.550412,0.062178,2350,4,4
28,0.710751,0.142348,14126,4,4
26,0.685284,0.129615,11618,4,4
26,0.686697,0.130321,11691,4,4
100,2.231524,0.902735,22036,5,4
33,0.761002,0.167473,16211,5,4
23,0.655604,0.114775,10353,4,4
18,0.612704,0.093325,5096,4,4
19,0.617162,0.095554,6299,6,5
18,0.609078,0.091512,7967,2,3
23,0.661351,0.117648,10912,2,3
23,0.661515,0.117730,10751,6,5
30,0.725156,0.149550,16283,4,4
49,1.110592,0.342269,18827,4,4
38,0.806749,0.190347,16728,6,5
26,0.688710,0.131328,14127,4,4
18,0.604671,0.089308,7735,4,4
14,0.562906,0.068425,5610,6,5
16,0.585186,0.079566,6718,4,4
13,0.555465,0.064705,5679,4,4
15,0.578253,0.076099,8341,6,5
20,0.630957,0.102451,10384,4,4
20,0.633269,0.103607,11536,2,3
14,0.563820,0.068883,5655,6,5
12,0.545927,0.059936,4227,6,5
11,0.541007,0.057476,2427,4,4
17,0.599293,0.086619,8015,6,5
24,0.672156,0.123051,15883,6,5
16,0.587022,0.080484,13825,4,4
10,0.526509,0.050227,2288,6,4
7,0.497129,0.035537,2181,4,4
19,0.616627,0.095286,14447,4,4
16,0.586750,0.080348,11091,4,4
17,0.600389,0.087167,14753,4,4
13,0.560424,0.067185,7734,4,4
8,0.506796,0.040371,2176,4,4
7,0.499488,0.036717,2213,4,4
15,0.576554,0.075249,12582,4,4
18,0.610462,0.092204,13155,2,3
15,0.577683,0.075814,10537,4,4
11,0.538361,0.056153,7438,4,4
10,0.525558,0.049752,6322,4,4
15,0.581655,0.077800,10956,4,4
11,0.535518,0.054732,6634,5,4
24,0.669973,0.121959,15085,4,4
10,0.522608,0.048277,6728,4,4
6,0.488881,0.031413,2842,4,4
12,0.543382,0.058664,6595,4,4
13,0.555787,0.064866,10076,4,4
13,0.554022,0.063983,9687,4,4
16,0.588667,0.081306,12568,5,4
9,0.515651,0.044798,3391,4,4
12,0.546478,0.060212,3775,5,4
24,0.673826,0.123886,12124,4,4
14,0.565855,0.069900,9701,4,4
22,0.649567,0.111756,12774,4,4
12,0.543107,0.058526,7477,4,4
11,0.542478,0.058211,6453,4,4
15,0.579529,0.076737,10469,4,4
10,0.531751,0.052848,5004,2,3
32,0.751309,0.162627,13706,4,4
13,0.557741,0.065843,8238,4,3
5,0.481174,0.027560,4657,4,4
25,0.674253,0.124099,10258,4,4
23,0.658674,0.116309,11412,4,4
24,0.673286,0.123616,11053,4,4
12,0.552129,0.063037,6758,4,4
10,0.530113,0.052029,4827,4,4
19,0.615571,0.094758,9505,4,4
10,0.532339,0.053142,5188,4,4
12,0.543552,0.058749,5653,4,4
17,0.594376,0.084161,8525,4,4
9,0.516077,0.045011,6324,4,4
6,0.490941,0.032443,6483,6,5
14,0.563558,0.068751,7429,6,5
18,0.608895,0.091420,7976,4,4
20,0.628229,0.101087,8034,4,4
19,0.613946,0.093946,7785,4,4
9,0.517170,0.045558,7356,5,4
12,0.548758,0.061352,7434,4,4
18,0.606971,0.090458,7404,5,4
14,0.564011,0.068978,7255,4,4
22,0.652023,0.112984,6858,5,4
14,0.572503,0.073224,6810,5,4
16,0.585095,0.079520,7036,4,4
22,0.645494,0.109720,8090,4,4
25,0.681796,0.127871,9518,4,4
25,0.677540,0.125742,9157,4,4
14,0.568313,0.071129,5634,4,4
15,0.577525,0.075735,5771,6,5
23,0.659461,0.116703,8019,2,3
24,0.669482,0.121714,7263,4,4
22,0.651513,0.112729,8069,6,5
29,0.716315,0.145130,10601,4,4
13,0.561275,0.067610,4804,6,5
9,0.516821,0.045383,4879,4,4
19,0.615950,0.094948,7681,4,4
18,0.605317,0.089631,5910,4,4
34,0.773959,0.173952,11004,4,4
16,0.583089,0.078517,6767,2,3
18,0.610789,0.092367,6957,4,4
20,0.632075,0.103010,6662,2,3
31,0.742361,0.158153,11475,4,4
23,0.663797,0.118871,8340,6,5
28,0.714197,0.144071,9773,2,3
10,0.530151,0.052048,5697,5,4
13,0.559438,0.066691,5646,4,4
15,0.576048,0.074997,5684,4,4
25,0.682418,0.128182,8489,5,4
35,0.780486,0.177215,9779,4,4
13,0.559301,0.066623,5979,4,4
10,0.526293,0.050119,6233,4,4
11,0.536150,0.055047,6363,5,4
18,0.612370,0.093157,6852,5,4
19,0.614643,0.094294,7053,4,4
14,0.572766,0.073356,7180,5,4
6,0.491246,0.032596,6839,4,4
14,0.571569,0.072757,7399,4,4
18,0.603258,0.088602,7862,4,4
28,0.705372,0.139659,9828,5,4
10,0.528118,0.051032,8078,4,4
4,0.466389,0.020167,5635,4,4
16,0.585452,0.079698,8522,5,4
25,0.683349,0.128647,10018,5,4
28,0.710951,0.142448,10079,4,4
12,0.547528,0.060737,8670,4,4
15,0.580342,0.077144,8504,4,4
17,0.601698,0.087822,8176,4,4
28,0.708308,0.141126,9003,4,3
47,1.079276,0.326611,12145,4,4
17,0.603166,0.088556,8135,4,3
9,0.513748,0.043847,7475,4,4
15,0.580914,0.077430,7469,5,4
26,0.688541,0.131243,7943,5,4
38,0.812360,0.193153,11965,5,4
17,0.598508,0.086227,7827,4,4
15,0.573154,0.073550,7703,5,4
13,0.556155,0.065050,7672,4,4
22,0.648026,0.110986,8025,4,4
45,1.048873,0.311409,13915,4,4
12,0.545133,0.059539,7599,4,4
10,0.523141,0.048543,7178,5,4
10,0.531474,0.052710,7132,5,4
24,0.672433,0.123189,9269,4,4
35,0.781463,0.177704,10885,2,3
21,0.633574,0.103760,7560,5,4
11,0.532664,0.053305,7196,4,4
10,0.524626,0.049286,7115,5,4
15,0.583014,0.078480,7251,4,4
24,0.671599,0.122772,8404,2,3
18,0.606997,0.090471,7222,5,4
16,0.591926,0.082935,6706,4,4
7,0.499879,0.036912,6100,5,4
23,0.656925,0.115435,7345,5,4
20,0.633359,0.103652,6387,5,4
21,0.634622,0.104284,7128,5,4
12,0.544500,0.059223,5945,2,3
11,0.538913,0.056429,6020,5,4
9,0.517442,0.045694,6065,5,4
29,0.718687,0.146316,8910,4,4
35,0.783137,0.178541,10889,4,4
18,0.613117,0.093531,6729,5,4
8,0.504192,0.039069,6439,4,4
16,0.589240,0.081592,6698,4,4
17,0.598823,0.086384,6855,4,4
30,0.726636,0.150291,11545,4,4
17,0.594977,0.084461,6511,4,4
12,0.544234,0.059090,6221,5,4
13,0.555212,0.064579,6142,2,3
24,0.673386,0.123666,8512,4,4
32,0.746383,0.160164,9003,5,4
19,0.617753,0.095849,6911,4,4
12,0.544379,0.059162,6506,4,4
16,0.592569,0.083257,6841,4,4
27,0.699904,0.136925,7938,5,4
33,0.762625,0.168285,10650,2,3
20,0.627212,0.100579,7085,4,4
18,0.608935,0.091440,7190,4,4
13,0.560866,0.067406,6751,5,4
28,0.712007,0.142976,8581,5,4
49,1.119510,0.346728,12310,2,3
14,0.568487,0.071216,6662,5,4
8,0.507125,0.040535,6166,4,4
15,0.578500,0.076223,6174,4,4
20,0.631469,0.102707,6187,4,4
21,0.640851,0.107398,6237,6,5
11,0.542148,0.058047,5995,4,4
10,0.525966,0.049955,5678,2,3
8,0.508407,0.041176,5788,6,5
22,0.643722,0.108834,8109,6,4
18,0.605324,0.089634,6066,6,5
10,0.524826,0.049386,5929,4,4
5,0.479882,0.026914,4876,4,4
8,0.511486,0.042716,5175,4,4
21,0.636112,0.105029,6471,4,4
19,0.615648,0.094797,5397,4,4
9,0.521834,0.047890,4825,4,4
12,0.543653,0.058799,4741,4,4
8,0.510031,0.041988,4743,6,5
23,0.660370,0.117157,8018,6,5
22,0.651544,0.112745,6106,6,4
17,0.596076,0.085011,5186,6,5
5,0.477394,0.025670,4750,4,4
8,0.510478,0.042212,5024,4,4
23,0.658692,0.116319,6753,4,4
16,0.585913,0.079929,6017,2,3
12,0.547775,0.060860,5716,6,5
12,0.542826,0.058386,5766,4,4
11,0.534270,0.054107,6137,6,5
22,0.648291,0.111118,8420,4,4
22,0.646373,0.110159,7452,6,5
10,0.529186,0.051565,6127,4,4
8,0.502854,0.038399,5812,6,5
9,0.516893,0.045419,6234,4,4
18,0.611388,0.092667,6572,6,5
