subframe_nums,imu_acc_noise_std,imu_gyr_noise_std,pts_used,opt_iter_count,rematch_num
13,0.166974,0.067047,13463,4,4
17,0.209541,0.088331,12968,2,3
13,0.163996,0.065558,8253,4,4
11,0.141415,0.054268,6320,4,4
9,0.124594,0.045857,11762,4,4
9,0.128717,0.047919,13860,4,4
17,0.202317,0.084719,13202,4,4
10,0.129955,0.048538,6586,2,3
12,0.152537,0.059829,5518,4,3
9,0.126969,0.047045,11439,4,4
10,0.134432,0.050776,13502,4,4
13,0.163647,0.065384,12925,4,3
12,0.154935,0.061028,6830,4,3
13,0.161225,0.064173,5745,4,3
10,0.138407,0.052764,12063,4,3
11,0.148082,0.057602,13312,4,3
22,0.252436,0.109778,10576,4,4
13,0.164960,0.066040,5468,4,4
10,0.138661,0.052891,8635,4,4
13,0.164314,0.065717,13292,4,4
13,0.169663,0.068392,12937,4,4
13,0.167276,0.067198,8090,2,3
12,0.154425,0.060773,8387,4,3
13,0.169608,0.068364,13142,4,3
14,0.178250,0.072685,13075,4,3
10,0.137693,0.052407,7611,4,3
15,0.183216,0.075168,6028,4,3
24,0.277601,0.122361,12435,4,3
13,0.162333,0.064727,13063,4,3
18,0.213388,0.090254,10819,4,3
12,0.155297,0.061209,6980,4,3
13,0.168977,0.068049,8840,4,3
14,0.173238,0.070179,11319,4,3
12,0.151234,0.059177,11136,4,3
17,0.205279,0.086200,13938,4,3
12,0.159650,0.063385,8432,4,3
22,0.255111,0.111116,9053,4,3
31,0.351259,0.159190,12947,4,3
34,0.373118,0.170120,9630,4,3
74,0.778301,0.372711,14420,4,3
67,0.705829,0.336475,13663,4,3
77,0.807251,0.387186,14804,4,3
71,0.751621,0.359371,14301,4,3
34,0.377659,0.172390,9659,4,3
24,0.280068,0.123595,11350,4,3
28,0.314676,0.140898,11131,4,3
21,0.246113,0.106617,11159,4,3
33,0.370861,0.168991,11479,4,3
24,0.277561,0.122341,12379,4,3
29,0.330594,0.148857,10534,4,3
37,0.408229,0.187675,10304,4,3
32,0.362200,0.164661,10570,4,3
27,0.310630,0.138875,9915,4,3
38,0.420904,0.194012,14589,4,3
18,0.215495,0.091308,12563,4,3
53,0.566839,0.266980,13217,4,3
42,0.459212,0.213166,13434,4,3
29,0.331074,0.149098,11105,3,3
34,0.377106,0.172113,13139,4,3
32,0.352430,0.159775,8650,4,3
65,0.691655,0.329388,13447,4,3
56,0.601243,0.284182,12622,4,3
29,0.326828,0.146974,8908,4,3
42,0.455409,0.211265,12955,4,3
49,0.528219,0.247670,12683,4,3
30,0.336419,0.151770,8384,4,3
28,0.316594,0.141858,8033,4,3
38,0.419434,0.193277,8358,4,3
42,0.453354,0.210238,11861,4,3
33,0.365067,0.166094,10815,4,4
49,0.531434,0.249278,10332,4,4
31,0.345028,0.156074,12034,2,3
17,0.207368,0.087244,8377,4,4
22,0.260398,0.113760,9201,4,3
34,0.374117,0.170619,12452,4,3
20,0.234272,0.100697,7895,4,3
43,0.469274,0.218197,13161,4,3
48,0.514861,0.240991,13281,4,4
32,0.358024,0.162572,9471,4,3
24,0.279190,0.123155,4960,4,3
31,0.343702,0.155411,9061,4,3
28,0.316666,0.141893,7173,4,3
30,0.337455,0.152288,7714,4,3
44,0.478429,0.222775,12715,4,3
34,0.381378,0.174250,9108,4,3
37,0.406604,0.186862,8911,4,3
39,0.429093,0.198107,8370,4,3
30,0.337131,0.152126,5933,4,3
26,0.293539,0.130330,8389,4,3
29,0.327749,0.147435,8555,4,3
21,0.245138,0.106129,8990,3,3
19,0.221379,0.094250,5791,4,3
26,0.295398,0.131259,9192,4,3
19,0.226680,0.096900,11979,3,3
32,0.361073,0.164097,10127,4,3
20,0.232757,0.099939,6463,4,3
33,0.367742,0.167431,12759,4,3
15,0.189316,0.078218,10652,2,3
8,0.117202,0.042162,7642,4,4
13,0.163212,0.065166,11540,4,3
12,0.159951,0.063536,14241,3,3
16,0.193102,0.080111,11190,4,4
5,0.080321,0.023721,4539,4,4
6,0.093888,0.030505,1656,4,4
6,0.089578,0.028349,1169,4,3
4,0.074256,0.020688,709,4,3
5,0.081775,0.024448,1158,4,4
4,0.076652,0.021886,721,4,4
2,0.058978,0.013049,925,4,3
3,0.063209,0.015165,963,4,3
2,0.056152,0.011637,1030,4,4
2,0.058241,0.012681,985,4,4
2,0.057723,0.012422,1057,4,4
5,0.080887,0.024004,1441,4,4
2,0.055377,0.011249,940,4,3
2,0.056614,0.011867,862,4,3
2,0.054279,0.010700,781,4,3
2,0.050650,0.008885,663,4,4
1,0.049069,0.008095,641,4,4
3,0.060852,0.013987,634,4,4
3,0.067236,0.017178,514,4,4
2,0.055029,0.011075,508,4,4
2,0.058592,0.012856,559,4,3
2,0.058569,0.012845,544,4,3
1,0.045503,0.006312,585,4,3
2,0.051964,0.009543,514,4,4
3,0.063783,0.015452,581,2,3
3,0.061852,0.014486,616,4,4
3,0.068857,0.017989,576,4,4
3,0.062698,0.014909,460,2,3
2,0.050757,0.008939,366,2,3
2,0.057798,0.012460,336,4,4
2,0.052120,0.009621,318,4,4
2,0.052543,0.009832,311,4,4
3,0.068475,0.017798,316,7,5
1,0.046289,0.006705,332,6,5
1,0.046423,0.006772,369,6,5
2,0.052208,0.009665,383,4,4
2,0.058629,0.012875,407,4,4
4,0.072433,0.019777,411,4,4
2,0.058159,0.012640,505,4,4
2,0.051651,0.009386,728,4,4
2,0.051636,0.009378,984,6,5
2,0.055781,0.011451,1017,4,4
2,0.049309,0.008215,1266,2,3
2,0.051899,0.009510,1680,4,3
3,0.066850,0.016985,1795,4,3
3,0.060381,0.013751,1756,4,4
2,0.052782,0.009951,1802,4,4
2,0.051432,0.009276,1655,4,4
2,0.053623,0.010372,1862,4,4
4,0.071971,0.019546,2087,4,3
6,0.095746,0.031433,3292,4,4
4,0.073678,0.020399,2820,4,3
3,0.068335,0.017728,2988,4,4
2,0.056686,0.011903,3446,4,4
9,0.128672,0.047896,4544,4,3
5,0.085002,0.026061,5115,4,3
5,0.088021,0.027571,6751,4,3
5,0.079698,0.023410,7796,4,3
4,0.077039,0.022080,7933,4,3
8,0.116519,0.041820,8111,4,3
