#timestamp x y z q_x q_y q_z q_w
247.599663 -0.006194351867250 -0.033447759047170 -0.017156879304993 0.006055988605150 -0.003590909192639 0.001099119674181 0.999974610832258
247.699507 -0.005811708269230 -0.032142797728181 -0.017612874862647 0.006220174278728 -0.003638069973514 0.001049943628503 0.999973485397082
247.799336 -0.005190815053282 -0.029322149004579 -0.015032002830597 0.005938309705384 -0.003500863468357 0.000919929908560 0.999975816788477
247.899175 -0.005593840530049 -0.029188753042081 -0.017203915951620 0.005971197339453 -0.003527647681874 0.001174108062240 0.999975260681195
247.999798 -0.006606971212683 -0.028248955291310 -0.016857656301407 0.005891115469518 -0.003652421473839 0.001118022343842 0.999975351997208
248.099639 -0.006507423532623 -0.026267222297441 -0.017889777131346 0.005777140449552 -0.003793855632841 0.001061410219308 0.999975552059154
248.199476 -0.005265978977471 -0.028673082720190 -0.018060275657521 0.005944282014264 -0.003899518639935 0.000980009811647 0.999974249091686
248.299313 -0.004784596679420 -0.028220251137455 -0.018120638728886 0.005795920077215 -0.003920263253355 0.001234506275154 0.999974757101768
248.399157 -0.005676156256406 -0.031975929486186 -0.018855390168811 0.005973087875947 -0.003965805928586 0.001234493690172 0.999973534964747
248.499794 -0.006229344099321 -0.033115854546126 -0.017232791167348 0.005726933568839 -0.003925967482919 0.001259334299067 0.999975101234198
248.599625 -0.006548184461056 -0.033485224514124 -0.016830619499743 0.005789527565142 -0.003912827447572 0.001382479972930 0.999974629628703
248.699468 -0.005884346059074 -0.032083511747995 -0.017809240522521 0.005703092097663 -0.003959249348758 0.001324739791824 0.999975021762846
248.799305 -0.005685785211771 -0.032734785214114 -0.018349574020184 0.005768604949822 -0.003930323915789 0.001348555477828 0.999974728255156
248.899154 -0.005834970686556 -0.031228432215007 -0.017849146418616 0.005888040780162 -0.003970498138528 0.001176602640249 0.999974090527615
248.999794 -0.006750113343356 -0.027193478726625 -0.016388357803167 0.005645011547464 -0.003789677879326 0.000965407925889 0.999976419808856
249.099635 -0.008119499665615 -0.026025902027473 -0.018127593509112 0.005670644960912 -0.003946780252755 0.001100907955776 0.999975527057056
249.199480 -0.008766065875070 -0.024605189561419 -0.018152775774805 0.005596274365949 -0.004116622657356 0.001029092029774 0.999975337746243
249.299325 -0.008849105578382 -0.022886453217464 -0.018656772397062 0.005572317238739 -0.004112109874834 0.001177428895233 0.999975326442690
249.399164 -0.006419241606797 -0.024292766263918 -0.017745188409406 0.005672398728835 -0.004021542465292 0.001061366296937 0.999975261989238
249.499793 -0.006149868682161 -0.023829928744162 -0.017133191906296 0.005514416349466 -0.003894603632057 0.001175945603356 0.999976519937749
249.599642 -0.005789018831152 -0.024539019224193 -0.016288415802976 0.005632025611205 -0.003798128409923 0.001091572805487 0.999976331208348
249.699483 -0.005754413395524 -0.025985027304409 -0.015900631641996 0.005563187491883 -0.003828094014559 0.001165106066840 0.999976519308828
249.799320 -0.005580483355283 -0.026571935739453 -0.014704473848370 0.005581017438074 -0.003652756514255 0.001158196133186 0.999977083835385
249.899173 -0.004554387180177 -0.028060340218882 -0.015517348885766 0.005697543648293 -0.003742582167057 0.001171838090248 0.999976078649179
249.999826 -0.005636946565546 -0.027997622150058 -0.016038822136335 0.005712199366999 -0.003724162983109 0.001231520138927 0.999975992085117
250.099668 -0.005733068140655 -0.029834522815616 -0.016920204006553 0.005984636893784 -0.003623297907664 0.001088498890947 0.999974935187721
250.199504 -0.007534866219723 -0.027833515736787 -0.015065547462097 0.005773108639865 -0.003525511936107 0.001018929499740 0.999976601608705
250.299336 -0.007061887241526 -0.029890586251731 -0.017193522564328 0.005847761284011 -0.003753565389675 0.001260316948801 0.999975062707075
250.399185 -0.006169138278388 -0.029264783645875 -0.016813424676546 0.005745211754857 -0.003842130571340 0.001277109554439 0.999975299477817
250.499834 -0.005780652906587 -0.026466841186445 -0.017803162848103 0.005627576695357 -0.003860051190523 0.001350986598875 0.999975802317513
250.599660 -0.003595265684482 -0.027224933243077 -0.016429533156181 0.005653691348316 -0.003811639144890 0.001298797005392 0.999975909863586
250.699487 -0.004004335747002 -0.026955730947895 -0.016823625417933 0.005570102916676 -0.003748684924060 0.001228057173376 0.999976706323911
250.799320 -0.003520615126356 -0.028690131854716 -0.016591389007579 0.005666547433683 -0.003839092587479 0.001224173487751 0.999975826211593
250.899173 -0.004767887630526 -0.029795970382001 -0.016369856422907 0.005553896756775 -0.003856118111771 0.001241639940357 0.999976371177930
250.999812 -0.005113488890144 -0.030008023109165 -0.016914305979581 0.005695054704819 -0.003827546688789 0.001234957446826 0.999975695263819
251.099657 -0.004888700443599 -0.031794131701996 -0.017507917792883 0.005678030561751 -0.003933036520378 0.001304229269092 0.999975294784168
251.199489 -0.004617072160382 -0.031002104790299 -0.017668129221773 0.005799623858921 -0.003957282583465 0.001250407335821 0.999974570056231
251.299338 -0.004698522897810 -0.029401553061051 -0.017665518523106 0.005944017551728 -0.004026782232552 0.001175943008235 0.999973535068923
251.399172 -0.004476281441540 -0.027468965720983 -0.016491591294251 0.005855855463773 -0.003914455027557 0.001127591678161 0.999974556944141
251.499822 -0.004705787730291 -0.028627619213422 -0.016913398424785 0.005875904822573 -0.003989183425750 0.001273930469597 0.999973968290810
251.599640 -0.005489797604946 -0.027889782179403 -0.016343076185485 0.005794509209718 -0.004000706276256 0.001201354701724 0.999974487054140
251.699493 -0.005795697397630 -0.024055924138899 -0.017469554782105 0.005623746379511 -0.004079051857158 0.001197027815593 0.999975150659762
251.799327 -0.004295343675288 -0.022802134619403 -0.017351024414855 0.005633580892576 -0.004066442849491 0.001160831366672 0.999975189331924
251.899172 -0.004828288363275 -0.022956186343603 -0.017535714570631 0.005565793949486 -0.003971362350703 0.001243249759277 0.999975851982850
251.999800 -0.003815408921069 -0.021225258985413 -0.017071649846272 0.005572014075119 -0.004031380796507 0.001249145670931 0.999975569833140
252.099647 -0.004680785343647 -0.022551676357258 -0.016533294772326 0.005557682218245 -0.004005817655341 0.001125116486380 0.999975899562667
252.199478 -0.004108069623874 -0.021208654662220 -0.016557976604995 0.005573847212806 -0.004010718560235 0.001016111572451 0.999975906650331
252.299320 -0.003559964321062 -0.019656120629384 -0.016768584925636 0.005493202682002 -0.003941376760497 0.001068125377879 0.999976574416473
252.399152 -0.004669776249929 -0.017615851163065 -0.017032048040812 0.005474125356249 -0.003945649081771 0.000943264813189 0.999976787758796
252.499806 -0.004091209870209 -0.015950887959763 -0.017256998436725 0.005460041383990 -0.003926321647648 0.000752352563947 0.999977102693869
252.599655 -0.004220192525526 -0.013478668292640 -0.018099577570588 0.005409869670289 -0.004010649904273 0.000717148433038 0.999977066584840
252.699490 -0.002580529151751 -0.015635172210910 -0.019127152253362 0.005568921637493 -0.004134405538731 0.000639942672554 0.999975741843777
252.799337 -0.003988790444868 -0.017994964431328 -0.018676142910709 0.005554627651634 -0.004146427812388 0.000782530188969 0.999975670151305
252.899189 -0.002326655134896 -0.019747070300470 -0.019261827222921 0.005807229782760 -0.004142857385393 0.000855852920662 0.999974189832274
252.999826 -0.002775228867440 -0.021272228321145 -0.019377813584692 0.005745225041948 -0.004114863453946 0.000841861843364 0.999974675457639
253.099663 -0.003857285007927 -0.022921027681760 -0.019280878461678 0.005724414820766 -0.004023200814718 0.000926920983742 0.999975092563637
253.199496 -0.003392758791902 -0.022986249708605 -0.017786982332237 0.005710658908351 -0.003885814407580 0.001060677965864 0.999975581593608
253.299335 -0.004408113244415 -0.026377981771390 -0.018083314643469 0.005751611998205 -0.003766382813725 0.001086560324695 0.999975776059892
253.399167 -0.004086026598435 -0.025917216965934 -0.019482648848218 0.005851458418689 -0.003974062526312 0.001026710490315 0.999974456237248
253.499797 -0.005361540725254 -0.024879205176217 -0.019042720516614 0.005618495877620 -0.003941518630948 0.000965626953684 0.999975981961338
253.599646 -0.006131398692354 -0.023174854573794 -0.019090873140412 0.005668417911702 -0.003945437900415 0.001061577271847 0.999975587507939
253.699480 -0.006195418767114 -0.022524084747716 -0.018372678337350 0.005603170985647 -0.003864136265079 0.000989140725258 0.999976346983495
253.799314 -0.007560243292781 -0.021737530961598 -0.018101343983503 0.005511960136799 -0.003960947804572 0.001079692018742 0.999976381447624
253.899153 -0.006868822183248 -0.023568666754796 -0.016591317796064 0.005544692552871 -0.003861289413444 0.001177313576614 0.999976480104058
253.999792 -0.007960642532621 -0.025377512758669 -0.015591694228427 0.005458454000041 -0.003900866061042 0.001297629646930 0.999976652068039
254.099639 -0.007322724190282 -0.026810153070097 -0.016125782375084 0.005530501283135 -0.003895174558319 0.001260778920590 0.999976325523375
254.199472 -0.006991285655977 -0.028052682119362 -0.016461225932755 0.005315179292630 -0.003990575663216 0.001356304079610 0.999976992042421
254.299294 -0.006333652308710 -0.027562923754851 -0.015632198963575 0.005286977347670 -0.003886751667212 0.001377784424838 0.999977521118391
254.399117 -0.006052721533670 -0.027059885830166 -0.015264987032085 0.005285458888430 -0.003795537529948 0.001427233848770 0.999977810165175
254.499761 -0.005217557680495 -0.027234884290975 -0.015171814799742 0.005274603133721 -0.003885409287371 0.001353295764105 0.999977625123196
254.599593 -0.005120543778245 -0.025737223450043 -0.015525102527712 0.005507738709285 -0.003785756896790 0.001264807817131 0.999976866292523
254.699448 -0.005643984806578 -0.025211995770961 -0.014970177767388 0.005335577434255 -0.003685528920195 0.001254233365903 0.999978187456449
254.799287 -0.004784809135474 -0.024481371775810 -0.016310899133197 0.005453521503447 -0.003738627011293 0.001289968978435 0.999977308618209
254.899123 -0.004169672601815 -0.021204736043262 -0.014464181136384 0.005420606889529 -0.003656500194775 0.001041339453816 0.999978081079489
254.999744 -0.004757984966022 -0.020196957087847 -0.014627500332245 0.005379077831615 -0.003661303324720 0.001080370911381 0.999978246352559
255.099579 -0.003637065587396 -0.019554480720552 -0.013832913354509 0.005414486521330 -0.003713391704788 0.001162527288783 0.999977771046967
255.199417 -0.003981245284881 -0.017749453574007 -0.015010415532282 0.005428648954878 -0.003873297560622 0.001081253062008 0.999977178853771
255.299260 -0.003073132112238 -0.017987426929241 -0.015396242411873 0.005433668509420 -0.003919763753453 0.000965589476289 0.999977088905346
255.399490 -0.003181909268215 -0.017527484243610 -0.015869978863468 0.005441795045246 -0.003940803150712 0.001113319655459 0.999976808459355
255.499335 -0.004464252053026 -0.018937216968889 -0.016133867676276 0.005518866246624 -0.003873243792302 0.001006823175724 0.999976762932504
255.599170 -0.004086609824979 -0.020089243572651 -0.015318463155867 0.005382304760477 -0.003811822766425 0.001072864466858 0.999977674633038
255.699813 -0.003459489300599 -0.018875016275279 -0.016302506957003 0.005401406093037 -0.004083773363085 0.001115959689408 0.999976450843373
255.799639 -0.004325218463937 -0.021271730468979 -0.016436827916865 0.005627942313484 -0.003977139119447 0.000915627198686 0.999975834836309
255.899484 -0.004266483717238 -0.022253244209986 -0.017848370388293 0.005783480392046 -0.004008410370386 0.000930315236898 0.999974808939914
255.999319 -0.004519687849020 -0.022739079909163 -0.018675970940409 0.005936714486404 -0.004023166119875 0.001050712886753 0.999973732433962
256.099159 -0.005053401087967 -0.020374571850954 -0.017630820919779 0.005778328872542 -0.003951091012869 0.000871466614272 0.999975119861084
256.199800 -0.006338309388808 -0.020881010176702 -0.019293684426208 0.005915604607937 -0.004050605289842 0.000880945105576 0.999973910736990
256.299626 -0.005964509520283 -0.021288409387898 -0.018261054347678 0.005920698742007 -0.004036610773754 0.000842434679612 0.999973970363068
256.399463 -0.006524963542312 -0.020350301469446 -0.017525417160860 0.005803181328975 -0.003982561707827 0.000844326300771 0.999974874385254
256.499306 -0.005772083258524 -0.022909085273919 -0.017387424078704 0.005833499626440 -0.003903019563377 0.000865089526476 0.999974993857600
256.599141 -0.006809728419236 -0.022733215372274 -0.017507284034613 0.005682196339423 -0.003863633361812 0.000992005663996 0.999975900162983
256.699790 -0.006701476681607 -0.024346032630717 -0.016609044978742 0.005775072482395 -0.003805274343377 0.000998593610386 0.999975585319860
256.799628 -0.005651551043781 -0.022478388885860 -0.017361695903654 0.005670030673195 -0.003741990823629 0.000917117253991 0.999976503300344
256.899470 -0.005134825145887 -0.022133202702598 -0.018172078426132 0.005734296039407 -0.003816170547218 0.000910786523555 0.999975862288283
256.999318 -0.005590570455845 -0.022334369539771 -0.018249105245283 0.005843693870461 -0.003766984965643 0.000883721538632 0.999975439749627
257.099153 -0.005679582181229 -0.020958961298534 -0.017257241717678 0.005821294103251 -0.003682692529740 0.000883775385686 0.999975884335099
257.199792 -0.005897588594797 -0.018591947708734 -0.018626057720928 0.005944357404491 -0.003747999073734 0.000861737886323 0.999974936948825
257.299635 -0.006553629157673 -0.019663845898131 -0.017904487048115 0.005940476826430 -0.003708356865442 0.000668447011562 0.999975255695373
257.399476 -0.005684765441559 -0.021591632205224 -0.018384619818648 0.006037217156790 -0.003733393497631 0.000753743970599 0.999974522501459
257.499301 -0.004462735360499 -0.022580504112637 -0.016717249070612 0.005966456299848 -0.003779109819227 0.000646974620238 0.999974850259764
257.599140 -0.005899825099052 -0.020506218718607 -0.017955192177848 0.005802813881959 -0.003766743299900 0.000746147704554 0.999975790836742
257.699777 -0.004537621348033 -0.022740366347948 -0.017897204360100 0.005792227659650 -0.003699614282898 0.000995071001622 0.999975886102559
257.799605 -0.004891286719622 -0.024398486599625 -0.018773915486777 0.005748726344245 -0.003847605353813 0.001022163496540 0.999975551331255
257.899455 -0.004402811755510 -0.021942352700800 -0.018760419261796 0.005740149159429 -0.003830816795280 0.001066405699686 0.999975618857376
257.999303 -0.004886014341443 -0.019620755282426 -0.017152996935258 0.005554943716891 -0.003816530055109 0.001141155040738 0.999976636958991
258.099150 -0.006186672423549 -0.019543312581785 -0.018453801631258 0.005773391846877 -0.003895693953677 0.001015411420549 0.999975229920646
258.199788 -0.005360739463735 -0.019788234700050 -0.018275197338194 0.005767023604757 -0.003887975674171 0.001007805873830 0.999975304400674
258.299629 -0.004627255424193 -0.018995419928422 -0.017782104110432 0.005776096471117 -0.003753668372089 0.001043442360538 0.999975728661126
258.399463 -0.004326122641611 -0.017855325190088 -0.018243372345616 0.005868827130764 -0.003728158281926 0.000977970438539 0.999975350335075
258.499303 -0.004604293376536 -0.017057161048051 -0.017836878965882 0.005838733235931 -0.003656253226802 0.000883124224163 0.999975880258192
258.599131 -0.004222189838796 -0.019166822840623 -0.018365268851878 0.005940477038496 -0.003756632294140 0.000891442403977 0.999974901573436
258.699765 -0.003714837220404 -0.020312521096237 -0.017410585436690 0.005869545683307 -0.003795644150285 0.000830633977440 0.999975225476187
258.799599 -0.003078032712461 -0.019577109099216 -0.017705091662867 0.005826197482486 -0.003793983503110 0.000769262775411 0.999975534374144
258.899450 -0.002343939407088 -0.018486131724758 -0.016702933806438 0.005819453089926 -0.003685295040874 0.000772216457285 0.999975977835437
258.999293 -0.003793467602552 -0.019686047731996 -0.017624689488321 0.005798718907745 -0.003711550958122 0.000911259756979 0.999975884136297
259.099126 -0.003602974952853 -0.016078523988475 -0.016584323589450 0.005635444561634 -0.003675130111620 0.000931845266170 0.999976933157788
259.199765 -0.004215520102648 -0.017004722423458 -0.015278107581567 0.005588821197241 -0.003667948867128 0.001051825927705 0.999977102183321
259.299615 -0.003593256076436 -0.015975847794238 -0.014996860567481 0.005633026901317 -0.003750617961446 0.000939075320329 0.999976659732806
259.399453 -0.003110286780039 -0.014672791407984 -0.014812159917161 0.005565672551440 -0.003731057185777 0.000894023064895 0.999977151351013
259.499295 -0.003737860152376 -0.014683596313568 -0.016736175128641 0.005627457066925 -0.003809447010707 0.000920721156208 0.999976485780033
259.599138 -0.003535488571022 -0.014732744054747 -0.015519390781471 0.005576777904815 -0.003742368095541 0.000888959284746 0.999977051727002
259.699764 -0.004527076726937 -0.014542557850202 -0.014965846519213 0.005706016481284 -0.003721162763702 0.000894903466586 0.999976396457130
259.799608 -0.004093580988760 -0.018343800740219 -0.015956793175081 0.005818166585419 -0.003793193371573 0.000939022837089 0.999975439127253
259.899434 -0.003774326748616 -0.020179121553709 -0.014596186896283 0.005790256884008 -0.003708390052066 0.000704708019000 0.999976111792200
259.999264 -0.003869781548830 -0.021806487123974 -0.015665938144804 0.005867674527395 -0.003730056250236 0.000769562760753 0.999975532125246
260.099508 -0.003323662792018 -0.021764005795016 -0.014754061096126 0.005775772842788 -0.003595273507647 0.000808320141345 0.999976530262097
260.199345 -0.005515896019016 -0.022511513182717 -0.016551693310511 0.005747249602546 -0.003729626561657 0.000819969315082 0.999976193045634
260.299171 -0.005139002798947 -0.020332208518632 -0.016852520026555 0.005760443764719 -0.003655129877890 0.000800903852951 0.999976407654815
260.399801 -0.006597850474030 -0.019269406874810 -0.015970229468304 0.005637419555378 -0.003686500447083 0.000819039466234 0.999976978929797
260.499638 -0.006667713423603 -0.018343152947464 -0.015571601316722 0.005995207559705 -0.003534691368623 0.000663450341481 0.999975561339820
260.599478 -0.006340145630769 -0.017059201947949 -0.014580686867659 0.006221202426281 -0.003100606119683 0.000664877329240 0.999975620112910
260.699321 -0.007437978544379 -0.015778318652220 -0.015655992896671 0.005655465695768 -0.003614301647010 0.000718952980013 0.999977217559471
260.799176 -0.007018882396638 -0.015204525617692 -0.015294958706225 0.005579905821769 -0.003646197551393 0.000689516209172 0.999977546978848
260.899812 -0.006908660713415 -0.015446634109677 -0.014933935932976 0.005579590254939 -0.003736000329799 0.000804126274255 0.999977131666049
260.999661 -0.005685801670884 -0.016793420227235 -0.015662803204665 0.005713197395048 -0.003808842923637 0.000646766834761 0.999976216609060
261.099498 -0.005637518302664 -0.019000535264324 -0.015922253378662 0.005693083711436 -0.003867409981079 0.000664030377638 0.999976095215056
261.199341 -0.005161374259196 -0.019883727253053 -0.016628084450276 0.005738502361535 -0.003968634377121 0.000666358540188 0.999975437447402
261.299193 -0.004790339751962 -0.021138096587053 -0.015578809880055 0.005726889152640 -0.003788286022280 0.000685792628563 0.999976190375610
261.399835 -0.007087578414223 -0.023508352697445 -0.015999760348993 0.005778018973492 -0.003585085147734 0.000761068162612 0.999976590944247
261.499679 -0.006517992040759 -0.021114288259320 -0.015926560837453 0.005718017001564 -0.003647580111364 0.000812854305079 0.999976669082224
261.599521 -0.007560462132858 -0.021275831221703 -0.016364729115279 0.005612968467049 -0.003641140020023 0.000777593602784 0.999977315758978
261.699357 -0.006862791669339 -0.021617429537607 -0.016178587042220 0.005709824315857 -0.003751749271019 0.000714896063155 0.999976405325300
261.799199 -0.005597544722722 -0.019198547497934 -0.015478281668584 0.005580195978635 -0.003655493093846 0.000751569754301 0.999977466709118
261.899444 -0.006810118493571 -0.020186845130460 -0.015924803864543 0.005677677903549 -0.003655582665463 0.000780778900191 0.999976895269740
261.999292 -0.006525238525424 -0.022980518031360 -0.016719386483705 0.005843532334415 -0.003659972570828 0.000803965619498 0.999975905394685
262.099126 -0.005639495689455 -0.021282206485634 -0.015487742233073 0.005665697287237 -0.003621929058840 0.000850129159852 0.999977029128446
262.199765 -0.005964238916606 -0.024877160179668 -0.016533112344235 0.005778444109224 -0.003665773305649 0.000826606286578 0.999976243923722
262.299611 -0.006164955709819 -0.027536083009965 -0.016661243298567 0.005700270193204 -0.003765249390636 0.000804927931141 0.999976340674006
262.399456 -0.006402216096024 -0.030242091999528 -0.016408426812095 0.005779909338153 -0.003743819512067 0.000881749705087 0.999975899200056
262.499286 -0.006077583835912 -0.030552179478656 -0.016502151072655 0.005696473206279 -0.003746309484293 0.001021462591762 0.999976235703845
262.599125 -0.006877074565556 -0.029739347532388 -0.016481417987316 0.005621504420512 -0.003731570243612 0.001118907431124 0.999976610785336
262.699764 -0.006058357643004 -0.028516665536630 -0.017477136758667 0.005720837180304 -0.003736956737356 0.001168019257115 0.999975971164965
262.799608 -0.005749304167482 -0.029337761771625 -0.015917515938267 0.005596131695038 -0.003586881517622 0.001104875906009 0.999977298162445
262.899438 -0.004232709815143 -0.024930583237105 -0.015718763700331 0.005600664998286 -0.003611613532895 0.000948247655423 0.999977344556190
262.999269 -0.003692290428691 -0.021364312675514 -0.015446280943727 0.005553442707962 -0.003574835781790 0.000956554233661 0.999977732165682
263.099513 -0.004807037382274 -0.021262704482606 -0.015270617397030 0.005586525539254 -0.003682459902989 0.001114723268551 0.999976993542100
263.199354 -0.004355177025469 -0.023549614647049 -0.015147280904962 0.005671739786946 -0.003723211264386 0.001099830590482 0.999976379440206
263.299203 -0.004493205217408 -0.020585596857002 -0.016166931043133 0.005603390530318 -0.003804313941330 0.001103141223178 0.999976455867558
263.399449 -0.003422075370564 -0.023026979117656 -0.018099658682468 0.005835869403496 -0.003855756337268 0.001042253559591 0.999974994426806
263.499285 -0.002767440731237 -0.025636339282247 -0.017460903471415 0.005685989435689 -0.003862643048358 0.001130168767233 0.999975735821313
263.599123 -0.003399094760762 -0.027183827235841 -0.017643595929130 0.005753981234571 -0.003938048140213 0.001220948769341 0.999974946066600
263.699751 -0.002777640287468 -0.029863539432469 -0.017745617067567 0.005870450569183 -0.003916485953764 0.001341115405384 0.999974199845855
263.799607 -0.002106712128356 -0.029670339432431 -0.018421237644435 0.005805880445247 -0.003872906698471 0.001316395054433 0.999974779406971
263.899450 -0.001335192069716 -0.029145880447030 -0.018815098405713 0.005892807395088 -0.003837586446516 0.001408879946596 0.999974281073551
263.999295 -0.002112162495698 -0.030646425678680 -0.019025590795628 0.005847248151126 -0.003868431754901 0.001331015850273 0.999974536336612
264.099126 -0.002274134583366 -0.028323332468846 -0.020430742308878 0.005983433546214 -0.003921755637851 0.001207161217313 0.999973680212390
264.199754 -0.003432317529708 -0.025944512457513 -0.020769315561830 0.005889732116333 -0.003940019530975 0.001171424625513 0.999974207200386
264.299595 -0.004706516063263 -0.025020317878279 -0.021205675324569 0.005937190714762 -0.003962364910880 0.001245153683229 0.999973749166964
264.399434 -0.005717699239538 -0.024643550765818 -0.020148552101556 0.005928682367530 -0.003911297279698 0.001109286562057 0.999974160647313
264.499280 -0.007618507210567 -0.023390671199933 -0.019415168622545 0.005877473455037 -0.003933425459364 0.001207903986365 0.999974261887725
264.599123 -0.007047728182560 -0.025031452516761 -0.019468395366676 0.005951782821229 -0.003930873450019 0.001278501293134 0.999973744630134
264.699761 -0.006061680212395 -0.027398010669368 -0.018026709863701 0.005853969088292 -0.003849654890692 0.001379820025311 0.999974503324877
264.799600 -0.006015966293447 -0.028152795387933 -0.017718881665275 0.005847228743700 -0.003853284153009 0.001316778270518 0.999974613783891
264.899439 -0.006496107020447 -0.029530856547704 -0.017709879991795 0.005829275564553 -0.003994755242842 0.001344909089623 0.999974126013510
264.999278 -0.007245155472581 -0.030558283662141 -0.018558616476809 0.005872821898135 -0.003933187199126 0.001280732105325 0.999974199530510
265.099127 -0.006189776504026 -0.030879712724549 -0.018452316080786 0.005836180631489 -0.003926063453467 0.001259178523299 0.999974469419516
265.199759 -0.006580888049604 -0.032176848621367 -0.017988490135371 0.005890513876813 -0.003845486756284 0.001265170562716 0.999974456384423
265.299612 -0.006764437174489 -0.029823409696978 -0.018977182533291 0.006022917008569 -0.003771352667457 0.001116961553174 0.999974126548609
265.399455 -0.007081462059142 -0.028600604610858 -0.017967951700523 0.005950154714149 -0.003661770117009 0.001017343003666 0.999975075745241
265.499296 -0.007817017775262 -0.029349400185727 -0.018815372840184 0.005976436640920 -0.003719611219849 0.001107843144415 0.999974609368167
